67.29,14.69,67.79,33.69,96.29,28.94,96.66,10.19,number
67.79,35.32,67.79,53.94,95.41,50.19,96.29,30.94,number
67.29,55.57,67.16,74.69,96.79,71.44,96.66,51.44,number
67.79,153.57,66.91,176.57,97.04,175.69,97.41,151.82,number
67.29,181.69,66.29,205.32,95.66,203.57,96.91,179.57,number
66.79,211.32,66.54,236.07,95.79,235.44,96.66,209.82,number
64.54,255.44,94.29,254.94,94.04,278.44,64.29,278.82,number
66.66,285.32,66.66,309.32,95.54,309.57,96.04,285.19,number
67.54,317.44,67.16,340.32,96.29,340.82,96.54,317.69,number
63.86,81.11,62.26,138.14,195.87,145.83,198.44,90.08,plate
