40.83,9.69,40.08,32.31,67.58,27.69,67.83,4.56,number
43.20,48.44,43.45,70.56,70.33,66.69,70.20,43.81,number
43.33,77.31,43.45,100.69,70.95,96.81,71.08,72.69,number
43.95,104.94,43.58,127.56,70.33,124.94,70.83,102.06,number
45.83,138.69,46.58,160.94,73.58,158.31,74.08,136.19,number
46.83,173.06,47.58,195.44,74.33,192.94,73.70,171.06,number
50.58,265.81,50.58,283.06,76.83,282.56,76.33,264.69,number
51.45,284.69,51.95,302.06,78.33,301.81,77.70,284.31,number
51.83,303.19,52.33,320.44,79.83,320.81,78.33,303.19,number
52.83,321.81,53.08,339.56,80.20,339.69,79.95,321.94,number
53.33,341.19,53.45,358.44,80.20,358.94,79.95,341.69,number
54.20,360.31,54.33,377.81,80.95,378.19,80.33,360.69,number
53.70,378.94,54.45,396.56,82.20,397.94,81.58,380.19,number
55.20,397.44,55.08,415.19,82.20,416.56,82.33,399.69,number
55.58,416.94,55.70,433.69,82.58,435.69,82.20,419.06,number
58.20,507.69,58.58,528.81,85.58,532.69,85.45,511.19,number
58.20,532.31,58.45,554.56,85.95,559.19,85.58,537.06,number
59.20,560.81,59.58,583.31,86.95,587.44,86.83,565.06,number
58.58,600.94,58.45,622.44,84.95,627.81,85.45,604.94,number
61.08,630.06,61.08,651.56,87.58,656.94,88.08,634.31,number
62.33,658.94,62.58,680.94,90.33,687.06,89.70,665.19,number
62.33,697.56,62.83,719.31,89.20,725.94,89.33,704.19,number
64.33,731.69,64.20,753.94,90.83,762.06,90.70,739.44,number
65.33,757.81,65.83,780.56,92.33,788.19,91.95,766.19,number
65.33,796.44,91.58,803.69,92.58,825.69,65.45,817.69,number
54.05,202.64,55.69,256.66,181.74,253.72,179.12,201.66,plate
53.44,442.66,54.21,495.97,177.71,491.37,176.56,439.59,plate
