137.83,207.69,137.08,230.31,164.58,225.69,164.83,202.56,number
140.20,246.44,140.45,268.56,167.33,264.69,167.20,241.81,number
140.33,275.31,140.45,298.69,167.95,294.81,168.08,270.69,number
140.95,302.94,140.58,325.56,167.33,322.94,167.83,300.06,number
142.83,336.69,143.58,358.94,170.58,356.31,171.08,334.19,number
143.83,371.06,144.58,393.44,171.33,390.94,170.70,369.06,number
147.58,463.81,147.58,481.06,173.83,480.56,173.33,462.69,number
148.45,482.69,148.95,500.06,175.33,499.81,174.70,482.31,number
148.83,501.19,149.33,518.44,176.83,518.81,175.33,501.19,number
149.83,519.81,150.08,537.56,177.20,537.69,176.95,519.94,number
150.33,539.19,150.45,556.44,177.20,556.94,176.95,539.69,number
151.20,558.31,151.33,575.81,177.95,576.19,177.33,558.69,number
150.70,576.94,151.45,594.56,179.20,595.94,178.58,578.19,number
152.20,595.44,152.08,613.19,179.20,614.56,179.33,597.69,number
152.58,614.94,152.70,631.69,179.58,633.69,179.20,617.06,number
