7.94,44.06,62.46,34.48,69.20,87.58,14.29,95.09,number
17.01,127.08,69.85,121.77,75.80,172.93,21.93,176.81,number
26.72,202.32,82.67,199.48,87.72,250.50,32.03,251.02,number
33.97,259.18,86.55,259.44,91.86,309.56,39.54,307.23,number
39.10,327.58,93.22,329.08,97.35,377.46,44.60,374.21,number
51.10,404.33,104.72,408.71,108.10,457.21,55.60,448.83,number
57.35,460.21,110.22,467.46,114.10,513.33,61.85,503.83,number
62.97,521.46,114.47,532.21,118.10,577.33,67.60,563.96,number
72.47,593.46,122.35,606.46,127.35,650.71,76.97,634.08,number
89.46,663.66,100.46,762.26,352.64,722.58,348.32,626.74,plate
