293.73,125.41,294.97,177.10,341.40,170.60,339.54,122.00,number
295.90,178.03,297.45,225.38,341.71,219.81,340.16,171.84,number
297.75,227.55,298.68,274.29,344.18,269.96,341.09,221.98,number
298.37,275.84,298.99,323.20,343.57,320.10,342.33,272.12,number
300.21,324.52,301.72,371.86,345.12,369.13,343.91,321.48,number
301.72,372.77,303.54,419.20,348.46,418.29,346.64,370.95,number
303.56,420.75,306.25,467.91,350.72,467.37,348.29,420.48,number
307.60,469.26,309.49,515.06,352.87,514.79,350.72,469.79,number
309.49,516.14,310.57,562.49,355.03,562.49,353.14,516.68,number
311.11,563.57,312.99,611.80,357.99,611.80,355.57,564.38,number
314.07,613.42,315.15,660.58,360.42,665.16,358.53,618.27,number
318.38,713.66,363.92,719.32,362.03,673.51,317.30,667.85,number
317.98,715.60,318.73,759.41,363.04,766.13,361.55,720.33,number
318.98,761.40,321.22,806.21,365.78,813.43,363.29,768.13,number
321.22,808.45,323.21,852.77,368.77,858.99,366.77,814.68,number
323.71,853.51,324.45,896.83,369.01,905.54,368.52,860.73,number
324.20,898.57,324.95,942.39,369.76,952.10,368.52,908.03,number
326.44,943.88,327.19,986.95,371.50,998.65,370.26,954.09,number
326.94,988.94,327.78,1032.81,371.75,1044.53,370.39,1000.11,number
329.58,1036.86,330.94,1080.83,373.55,1093.46,372.65,1049.72,number
333.27,1084.93,334.39,1127.32,377.92,1140.18,376.12,1097.78,number
335.70,1129.30,337.05,1171.82,381.08,1184.98,379.06,1142.29,number
337.22,1173.84,338.40,1215.34,381.42,1229.51,380.07,1186.66,number
338.40,1217.37,338.90,1259.71,383.44,1275.24,381.92,1232.05,number
339.24,1262.08,340.76,1304.42,384.45,1319.61,383.27,1277.09,number
341.43,1306.22,342.19,1348.55,386.81,1364.44,385.44,1322.27,number
342.74,1350.56,344.03,1392.75,387.09,1408.30,385.22,1365.53,number
345.04,1395.05,346.63,1436.09,388.96,1452.50,387.23,1410.03,number
346.19,1438.25,347.49,1479.00,390.97,1497.28,389.53,1456.25,number
349.22,1485.48,350.08,1527.81,392.13,1547.97,392.27,1506.36,number
349.65,1530.84,349.79,1572.45,393.28,1593.62,392.27,1551.86,number
349.22,1576.91,350.37,1618.09,392.27,1638.54,390.69,1596.35,number
350.37,1621.12,351.23,1660.43,394.00,1683.04,392.41,1641.13,number
351.23,1663.60,352.67,1704.06,394.00,1725.22,392.41,1685.34,number
353.68,1707.08,354.26,1747.40,396.45,1770.01,395.29,1728.68,number
354.98,1749.70,355.98,1789.88,396.73,1813.20,396.01,1773.17,number
355.70,1791.32,355.84,1831.35,397.74,1855.97,397.74,1815.36,number
357.28,1833.51,357.14,1874.54,397.17,1899.60,397.31,1858.56,number
357.28,1876.56,357.71,1916.88,397.02,1944.09,397.17,1901.33,number
359.15,1922.06,359.58,1961.23,400.19,1989.59,399.76,1948.27,number
359.39,1969.70,360.29,2009.23,401.84,2037.30,400.94,1994.85,number
360.29,2011.70,361.64,2051.90,403.86,2081.54,401.84,2039.55,number
361.86,2054.37,362.76,2092.77,403.19,2121.29,402.74,2082.89,number
362.76,2095.02,362.99,2133.64,403.19,2164.19,403.19,2123.99,number
363.60,2136.32,363.24,2176.17,404.52,2205.61,404.16,2166.84,number
364.76,2178.50,365.29,2216.65,404.77,2248.12,404.50,2208.91,number
615.65,2170.46,615.98,2210.48,678.15,2183.36,677.82,2141.69,number
613.99,2128.13,615.32,2168.81,677.82,2140.37,676.83,2101.01,number
614.32,2086.46,614.32,2126.15,677.16,2099.36,677.16,2058.68,number
614.24,2043.47,614.24,2083.50,678.09,2056.91,678.40,2016.28,number
615.18,1999.70,615.35,2040.44,677.81,2013.69,677.38,1973.69,number
611.49,1955.94,611.28,1995.30,675.03,1971.12,674.82,1929.84,number
611.43,1904.24,611.49,1945.24,674.78,1920.03,675.13,1880.55,number
611.25,1860.89,611.60,1901.61,674.96,1877.39,674.08,1837.02,number
610.37,1817.66,611.19,1859.16,674.86,1834.52,674.37,1794.67,number
609.34,1774.32,609.97,1815.05,674.26,1792.49,674.01,1751.26,number
608.84,1729.45,609.59,1771.93,673.64,1749.50,673.01,1708.27,number
608.59,1686.21,608.97,1727.07,672.76,1706.01,673.14,1666.53,number
