124.38,38.26,124.57,67.67,159.49,66.02,159.86,36.61,number
126.77,75.02,126.59,105.17,162.80,103.88,162.61,73.74,number
128.28,112.79,128.10,143.10,164.13,143.27,164.47,112.44,number
126.89,162.15,126.54,191.77,163.09,193.33,163.26,163.02,number
126.89,207.01,127.06,235.93,162.22,238.71,162.40,208.92,number
128.10,240.78,127.93,270.75,164.99,273.00,163.78,242.34,number
126.89,289.45,126.72,318.90,164.30,321.67,163.43,291.70,number
127.24,331.02,127.24,360.46,163.09,364.27,162.57,334.14,number
127.24,371.38,127.58,400.82,165.51,406.02,165.34,375.01,number
127.06,412.08,126.54,441.35,163.78,446.89,163.61,417.10,number
127.24,451.74,126.54,480.84,164.13,487.59,163.78,457.80,number
126.20,491.23,125.85,519.29,162.57,527.26,162.74,497.98,number
125.94,600.76,125.07,624.56,160.33,634.29,161.41,610.07,number
125.51,626.07,124.86,650.08,161.84,660.68,162.49,636.45,number
125.72,652.03,125.29,675.60,162.49,686.20,162.71,661.55,number
126.59,677.12,126.80,700.05,163.57,712.16,163.79,687.93,number
