10.85,126.85,15.17,176.46,40.14,164.62,36.30,109.57,number
14.37,181.90,19.33,232.78,46.38,222.22,41.10,169.58,number
22.85,250.54,26.53,300.14,56.14,293.90,51.18,241.58,number
27.17,308.78,32.14,358.87,59.50,355.83,54.06,303.82,number
33.13,385.70,38.26,435.31,67.21,435.76,61.93,384.95,number
37.35,442.39,41.88,489.59,70.67,495.62,64.94,444.35,number
44.14,513.86,47.00,562.41,75.50,571.31,72.03,521.40,number
48.58,567.09,52.62,614.59,78.25,625.04,74.91,577.26,number
55.13,622.81,59.59,669.76,86.19,682.57,81.60,633.68,number
59.69,675.94,64.81,723.69,92.19,738.57,87.31,690.32,number
63.06,727.82,66.69,773.94,93.56,792.07,90.44,745.32,number
67.69,779.82,70.56,824.69,99.56,847.19,96.31,800.19,number
