68.27,37.54,72.20,83.16,135.48,63.05,130.09,17.42,number
71.87,84.66,75.43,128.63,136.77,109.79,133.21,66.03,number
6.85,418.54,10.53,468.14,40.14,461.90,35.18,409.58,number
11.17,476.78,16.14,526.87,43.50,523.83,38.06,471.82,number
17.13,553.70,22.26,603.31,51.21,603.76,45.93,552.95,number
21.35,610.39,25.88,657.59,54.67,663.62,48.94,612.35,number
28.14,681.86,31.00,730.41,59.50,739.31,56.03,689.40,number
32.58,735.09,36.62,782.59,62.25,793.04,58.91,745.26,number
39.13,790.81,43.59,837.76,70.19,850.57,65.60,801.68,number
43.69,843.94,48.81,891.69,76.19,906.57,71.31,858.32,number
47.06,895.82,50.69,941.94,77.56,960.07,74.44,913.32,number
51.69,947.82,54.56,992.69,83.56,1015.19,80.31,968.19,number
54.44,998.69,56.94,1043.69,85.06,1067.57,82.81,1021.44,number
84.83,134.94,95.03,257.02,383.44,250.83,378.49,132.00,plate
