8.09,24.59,16.22,88.61,78.07,67.22,69.40,0.75,number
19.11,123.87,23.73,188.03,85.00,170.69,78.64,105.37,number
28.93,206.53,36.45,271.26,97.14,258.55,91.94,193.23,number
39.92,292.65,46.85,352.19,105.81,344.67,99.45,280.51,number
48.01,390.91,54.37,448.71,113.32,444.09,106.39,383.98,number
60.25,475.15,67.54,534.40,127.70,534.40,119.95,473.33,number
67.54,541.69,75.29,600.49,137.73,603.22,128.61,543.06,number
74.38,622.36,81.21,679.79,141.37,684.35,134.54,627.38,number
87.59,713.97,94.43,766.84,153.22,778.23,146.84,723.09,number
94.89,779.14,100.35,831.10,160.51,842.50,155.96,790.08,number
103.09,850.70,108.10,902.20,167.35,918.15,161.88,865.74,number
