74.53,28.78,76.06,76.76,144.21,70.64,142.93,22.40,number
76.57,78.30,78.87,125.00,146.25,121.94,144.46,73.19,number
78.79,126.41,80.38,173.32,148.59,171.96,147.46,124.37,number
81.28,174.91,83.10,221.37,149.04,221.59,147.23,174.68,number
83.10,222.95,83.78,269.18,151.53,270.77,149.95,224.77,number
85.14,270.77,85.82,315.87,150.86,319.72,150.86,273.49,number
85.82,317.91,88.08,364.36,153.35,368.67,151.53,321.99,number
87.71,368.97,90.35,413.99,155.71,421.46,152.91,375.24,number
90.98,415.58,92.74,459.14,157.78,467.93,155.83,423.39,number
92.74,461.09,94.50,505.04,158.37,515.39,157.20,470.66,number
95.08,508.36,96.45,549.77,161.49,562.07,158.96,519.10,number
96.26,552.50,97.23,595.08,160.71,608.56,159.54,565.98,number
97.62,598.40,98.80,640.98,162.67,655.63,161.10,612.08,number
100.11,642.55,101.51,684.80,164.29,702.14,162.89,658.10,number
102.82,686.23,103.33,727.73,165.42,747.98,164.23,705.45,number
