14.83,72.69,14.08,95.31,41.58,90.69,41.83,67.56,number
17.20,111.44,17.45,133.56,44.33,129.69,44.20,106.81,number
17.33,140.31,17.45,163.69,44.95,159.81,45.08,135.69,number
17.95,167.94,17.58,190.56,44.33,187.94,44.83,165.06,number
19.83,201.69,20.58,223.94,47.58,221.31,48.08,199.19,number
20.83,236.06,21.58,258.44,48.33,255.94,47.70,234.06,number
24.58,328.81,24.58,346.06,50.83,345.56,50.33,327.69,number
25.45,347.69,25.95,365.06,52.33,364.81,51.70,347.31,number
25.83,366.19,26.33,383.44,53.83,383.81,52.33,366.19,number
26.83,384.81,27.08,402.56,54.20,402.69,53.95,384.94,number
27.33,404.19,27.45,421.44,54.20,421.94,53.95,404.69,number
28.20,423.31,28.33,440.81,54.95,441.19,54.33,423.69,number
27.70,441.94,28.45,459.56,56.20,460.94,55.58,443.19,number
29.20,460.44,29.08,478.19,56.20,479.56,56.33,462.69,number
29.58,479.94,29.70,496.69,56.58,498.69,56.20,482.06,number
32.20,570.69,32.58,591.81,59.58,595.69,59.45,574.19,number
32.20,595.31,32.45,617.56,59.95,622.19,59.58,600.06,number
33.20,623.81,33.58,646.31,60.95,650.44,60.83,628.06,number
32.58,663.94,32.45,685.44,58.95,690.81,59.45,667.94,number
35.08,693.06,35.08,714.56,61.58,719.94,62.08,697.31,number
17.63,6.19,18.77,59.34,141.40,65.79,140.64,14.16,plate
28.05,265.64,29.69,319.66,155.74,316.72,153.12,264.66,plate
27.44,505.66,28.21,558.97,151.71,554.37,150.56,502.59,plate
