79.27,16.79,141.09,3.45,142.65,44.36,80.83,56.37,number
75.94,58.82,135.31,47.48,135.53,88.39,75.49,98.62,number
79.25,99.78,80.06,139.05,137.46,131.40,138.67,91.52,number
79.95,142.83,80.43,180.89,140.21,174.09,139.24,133.92,number
80.60,183.00,81.24,222.85,142.31,214.42,140.69,175.87,number
2.36,465.51,2.19,509.24,39.13,515.56,38.32,469.39,number
2.19,517.02,3.33,559.62,37.02,568.53,36.37,522.36,number
3.33,582.78,4.62,625.55,39.13,637.86,37.99,592.34,number
4.79,632.03,6.24,674.15,38.96,688.56,37.67,645.31,number
6.57,694.23,7.22,736.19,38.64,754.49,39.61,711.56,number
8.03,741.21,40.10,758.87,40.10,801.31,8.84,781.22,number
10.29,788.51,10.94,828.68,43.01,850.87,42.53,808.11,number
12.40,834.68,14.34,875.50,44.96,898.66,44.31,856.06,number
12.24,879.55,44.15,905.14,44.63,946.29,12.56,919.07,number
12.72,924.42,45.61,950.98,46.25,992.61,13.69,963.46,number
12.56,968.32,14.18,1007.52,45.12,1037.16,45.12,995.21,number
