145.96,260.91,141.59,302.44,195.07,293.34,197.91,249.91,number
144.04,332.23,141.54,374.23,195.79,365.60,197.04,323.10,number
139.79,386.73,137.54,428.98,191.16,422.85,192.66,379.35,number
137.04,438.23,133.79,482.35,187.79,477.48,190.66,433.85,number
136.00,502.65,134.00,545.90,189.25,543.15,191.75,498.65,number
132.50,570.27,130.75,613.90,186.00,611.27,187.75,567.15,number
125.94,753.16,124.06,788.66,178.06,790.53,179.06,752.53,number
123.81,790.91,122.56,826.53,177.06,830.41,178.31,792.91,number
122.56,828.78,121.31,865.03,175.69,869.91,177.44,832.66,number
120.81,866.53,119.06,903.53,173.69,909.66,175.06,872.16,number
118.69,905.66,117.31,942.66,172.69,950.28,174.31,912.28,number
117.19,945.28,116.44,982.78,171.81,990.78,172.31,953.16,number
116.19,984.53,114.81,1021.66,169.81,1031.78,170.81,993.53,number
114.56,1023.66,112.31,1060.91,167.44,1073.41,169.44,1034.28,number
111.81,1062.16,108.94,1101.28,165.69,1114.66,167.19,1075.28,number
162.26,135.50,155.40,231.15,386.22,266.76,393.19,169.46,plate
144.48,628.32,137.41,735.64,389.33,745.93,392.54,645.03,plate
