4.63,120.91,62.01,109.83,62.99,151.69,5.12,161.54,number
7.34,164.00,63.98,154.40,65.21,196.26,8.33,203.40,number
8.33,205.86,65.70,199.22,66.69,240.09,9.80,245.51,number
10.79,249.20,71.86,243.78,74.07,284.66,12.02,288.60,number
13.64,289.97,71.64,287.47,73.51,326.22,16.39,328.72,number
16.01,331.34,72.14,329.47,72.89,368.09,17.51,369.09,number
17.01,371.47,73.89,371.97,75.26,409.97,18.76,408.59,number
18.89,411.59,19.76,448.72,76.14,450.47,75.26,412.47,number
19.89,451.09,77.01,453.22,77.64,491.34,20.26,488.22,number
21.64,490.84,77.51,494.34,78.51,531.34,22.26,528.59,number
22.64,535.34,24.14,570.59,79.14,575.97,78.01,538.84,number
24.89,572.34,79.64,578.34,81.26,614.97,26.26,608.59,number
26.76,611.59,81.51,618.34,83.39,654.84,27.89,646.47,number
28.39,649.46,82.89,657.84,84.01,694.59,29.14,684.09,number
29.76,687.34,83.51,697.09,84.51,733.09,30.51,721.84,number
30.76,724.84,84.64,737.21,85.64,772.34,31.51,759.59,number
32.64,763.59,84.76,776.09,86.01,810.96,33.76,797.09,number
34.14,799.71,87.26,813.96,87.76,848.09,34.76,833.21,number
