29.14,87.24,81.43,69.98,88.61,125.52,35.63,139.71,number
92.19,146.37,99.03,201.05,45.37,210.96,39.73,158.67,number
47.94,230.06,102.46,220.48,109.20,273.58,54.29,281.09,number
57.01,313.08,109.85,307.77,115.80,358.93,61.93,362.81,number
66.72,388.32,122.67,385.48,127.72,436.50,72.03,437.02,number
73.97,445.18,126.55,445.44,131.86,495.56,79.54,493.23,number
79.10,513.58,133.22,515.08,137.35,563.46,84.60,560.21,number
91.10,590.33,144.72,594.71,148.10,643.21,95.60,634.83,number
97.35,646.21,150.22,653.46,154.10,699.33,101.85,689.83,number
102.97,707.46,154.47,718.21,158.10,763.33,107.60,749.96,number
112.47,779.46,162.35,792.46,167.35,836.71,116.97,820.08,number
