65.33,6.86,122.70,0.22,123.69,41.09,66.80,46.51,number
67.79,50.20,128.86,44.78,131.07,85.66,69.02,89.60,number
70.64,90.97,128.64,88.47,130.51,127.22,73.39,129.72,number
73.01,132.34,129.14,130.47,129.89,169.09,74.51,170.09,number
74.01,172.47,130.89,172.97,132.26,210.97,75.76,209.59,number
75.89,212.59,76.76,249.72,133.14,251.47,132.26,213.47,number
76.89,252.09,134.01,254.22,134.64,292.34,77.26,289.22,number
78.64,291.84,134.51,295.34,135.51,332.34,79.26,329.59,number
79.64,336.34,81.14,371.59,136.14,376.97,135.01,339.84,number
81.89,373.34,136.64,379.34,138.26,415.97,83.26,409.59,number
83.76,412.59,138.51,419.34,140.39,455.84,84.89,447.47,number
85.39,450.46,139.89,458.84,141.01,495.59,86.14,485.09,number
86.76,488.34,140.51,498.09,141.51,534.09,87.51,522.84,number
87.76,525.84,141.64,538.21,142.64,573.34,88.51,560.59,number
89.64,564.59,141.76,577.09,143.01,611.96,90.76,598.09,number
91.14,600.71,144.26,614.96,144.76,649.09,91.76,634.21,number
92.26,637.21,145.26,652.59,146.01,688.34,93.26,670.84,number
93.26,673.84,145.76,690.34,145.64,725.09,93.76,706.71,number
