18.41,38.45,72.26,17.22,79.73,72.96,25.24,92.31,number
26.14,122.24,78.43,104.98,85.61,160.52,32.63,174.71,number
89.19,181.37,96.03,236.05,42.37,245.96,36.73,193.67,number
44.94,265.06,99.46,255.48,106.20,308.58,51.29,316.09,number
54.01,348.08,106.85,342.77,112.80,393.93,58.93,397.81,number
63.72,423.32,119.67,420.48,124.72,471.50,69.03,472.02,number
70.97,480.18,123.55,480.44,128.86,530.56,76.54,528.23,number
76.10,548.58,130.22,550.08,134.35,598.46,81.60,595.21,number
88.10,625.33,141.72,629.71,145.10,678.21,92.60,669.83,number
94.35,681.21,147.22,688.46,151.10,734.33,98.85,724.83,number
99.97,742.46,151.47,753.21,155.10,798.33,104.60,784.96,number
109.47,814.46,159.35,827.46,164.35,871.71,113.97,855.08,number
