99.13,22.97,96.63,56.34,140.01,50.72,142.01,16.97,number
97.88,73.09,96.63,107.47,141.26,102.34,142.26,67.22,number
95.51,127.22,94.01,161.09,139.76,156.72,140.38,122.84,number
90.85,270.06,134.35,268.43,134.23,298.18,89.60,298.81,number
89.60,300.56,88.98,328.81,133.85,329.06,134.48,300.18,number
88.73,330.93,88.23,358.81,132.73,360.06,133.73,331.43,number
87.23,360.81,132.48,362.43,131.98,390.31,86.60,388.81,number
86.35,391.81,85.48,419.43,130.73,421.93,131.73,393.43,number
85.10,422.68,130.23,424.81,129.85,454.18,84.35,450.18,number
84.23,451.93,83.48,481.06,128.48,485.06,129.48,455.93,number
83.10,483.06,127.73,487.93,127.23,517.06,81.85,511.56,number
81.60,514.06,126.48,520.06,125.10,548.93,80.23,542.43,number
75.45,662.39,72.70,699.89,118.20,711.01,120.32,672.76,number
72.70,705.01,118.07,715.76,115.32,755.51,70.45,742.76,number
71.45,753.76,69.82,790.51,113.95,805.01,115.95,766.51,number
104.08,169.25,100.37,255.14,296.86,268.11,298.71,189.03,plate
75.65,556.81,69.89,644.90,269.12,647.52,273.84,562.58,plate
