19.42,15.56,19.26,39.33,55.58,29.59,55.58,5.98,number
19.26,40.98,19.59,64.26,55.58,55.67,55.08,31.57,number
19.26,66.07,19.42,90.01,55.74,82.58,55.58,57.82,number
20.25,91.99,19.92,115.76,55.91,107.51,56.24,84.56,number
20.58,116.75,19.59,139.86,55.74,132.44,56.40,108.99,number
19.92,141.68,19.26,165.12,55.08,158.68,55.58,134.25,number
20.28,259.94,19.71,289.94,56.35,286.03,57.02,256.19,number
20.32,293.94,19.77,324.63,56.16,320.40,56.72,290.26,number
20.32,331.25,19.77,361.21,56.90,358.63,57.08,328.12,number
17.38,383.26,17.57,412.67,52.49,411.02,52.86,381.61,number
19.77,420.02,19.59,450.17,55.80,448.88,55.61,418.74,number
17.14,172.62,15.47,241.68,175.86,251.14,175.86,182.64,plate
