37.79,14.69,37.29,39.94,67.54,29.57,67.66,4.57,number
38.41,115.07,38.16,136.07,67.16,127.82,67.41,106.57,number
38.66,137.19,67.04,129.19,67.16,148.82,38.54,155.82,number
39.29,158.19,67.66,151.32,67.54,170.19,39.16,176.94,number
39.04,179.19,67.41,172.57,67.04,191.82,38.91,197.82,number
39.04,199.82,38.91,218.57,68.04,213.19,68.29,193.32,number
39.16,220.32,39.66,239.32,68.04,234.19,67.91,214.44,number
39.29,240.69,39.79,259.69,68.29,254.94,68.66,236.19,number
39.79,261.32,39.79,279.94,67.41,276.19,68.29,256.94,number
39.29,281.57,39.16,300.69,68.79,297.44,68.66,277.44,number
39.79,379.57,38.91,402.57,69.04,401.69,69.41,377.82,number
39.29,407.69,38.29,431.32,67.66,429.57,68.91,405.57,number
38.79,437.32,38.54,462.07,67.79,461.44,68.66,435.82,number
36.54,481.44,66.29,480.94,66.04,504.44,36.29,504.82,number
38.66,511.32,38.66,535.32,67.54,535.57,68.04,511.19,number
39.54,543.44,39.16,566.32,68.29,566.82,68.54,543.69,number
38.29,583.19,38.04,607.19,67.16,609.07,67.41,584.82,number
38.79,620.19,38.29,643.94,67.41,646.57,67.29,622.57,number
39.29,648.44,39.29,672.07,68.66,674.57,67.79,651.57,number
37.29,687.57,37.16,712.32,67.16,714.57,66.91,690.82,number
37.16,723.07,66.41,726.57,66.54,750.19,37.41,746.82,number
37.41,756.69,37.29,780.19,66.29,784.32,65.91,760.82,number
36.91,789.32,36.41,813.32,66.04,817.82,65.79,794.19,number
37.29,822.19,37.04,846.19,66.79,852.32,66.66,828.94,number
36.29,855.44,35.66,877.32,66.16,884.57,66.04,861.07,number
44.72,37.58,43.46,100.63,181.60,112.99,181.28,54.69,plate
35.86,307.11,34.26,364.14,167.87,371.83,170.44,316.08,plate
