184.73,173.41,185.97,225.10,232.40,218.60,230.54,170.00,number
186.90,226.03,188.45,273.38,232.71,267.81,231.16,219.84,number
188.75,275.55,189.68,322.29,235.18,317.96,232.09,269.98,number
189.37,323.84,189.99,371.20,234.57,368.10,233.33,320.12,number
191.21,372.52,192.72,419.86,236.12,417.13,234.91,369.48,number
192.72,420.77,194.54,467.20,239.46,466.29,237.64,418.95,number
194.56,468.75,197.25,515.91,241.72,515.37,239.29,468.48,number
198.60,517.26,200.49,563.06,243.87,562.79,241.72,517.79,number
200.49,564.14,201.57,610.49,246.03,610.49,244.14,564.68,number
202.11,611.57,203.99,659.80,248.99,659.80,246.57,612.38,number
205.07,661.42,206.15,708.58,251.42,713.16,249.53,666.27,number
209.38,761.66,254.92,767.32,253.03,721.51,208.30,715.85,number
208.98,763.60,209.73,807.41,254.04,814.13,252.55,768.33,number
209.98,809.40,212.22,854.21,256.78,861.43,254.29,816.13,number
212.22,856.45,214.21,900.77,259.77,906.99,257.77,862.68,number
214.71,901.51,215.45,944.83,260.01,953.54,259.52,908.73,number
215.20,946.57,215.95,990.39,260.76,1000.10,259.52,956.03,number
217.44,991.88,218.19,1034.95,262.50,1046.65,261.26,1002.09,number
217.94,1036.94,218.78,1080.81,262.75,1092.53,261.39,1048.11,number
220.58,1084.86,221.94,1128.83,264.55,1141.46,263.65,1097.72,number
224.27,1132.93,225.39,1175.32,268.92,1188.18,267.12,1145.78,number
226.70,1177.30,228.05,1219.82,272.08,1232.98,270.06,1190.29,number
228.22,1221.84,229.40,1263.34,272.42,1277.51,271.07,1234.66,number
229.40,1265.37,229.90,1307.71,274.44,1323.24,272.92,1280.05,number
492.15,1285.59,492.60,1327.83,557.09,1313.40,556.79,1271.16,number
490.05,1240.79,491.25,1283.48,555.74,1269.35,555.58,1227.56,number
489.59,1194.19,490.65,1237.79,556.04,1225.16,554.08,1182.92,number
488.31,1148.87,488.31,1192.98,554.14,1180.72,554.63,1135.96,number
482.75,1100.51,482.91,1147.23,549.40,1135.47,548.75,1091.36,number
481.93,1051.99,481.93,1098.23,549.40,1087.28,550.38,1043.99,number
483.89,1005.76,484.22,1050.03,550.22,1042.52,548.91,998.25,number
480.52,959.43,480.81,1004.11,549.42,996.42,548.26,952.90,number
479.21,912.86,480.37,957.54,548.70,950.43,548.55,906.48,number
477.57,867.53,478.72,911.62,547.75,905.16,546.60,861.29,number
476.87,819.74,477.34,865.22,547.52,858.99,546.13,814.20,number
475.72,773.11,476.64,817.89,547.29,812.35,544.98,769.41,number
475.86,724.17,476.98,771.18,545.13,767.84,544.29,721.94,number
476.44,672.16,475.39,720.72,542.22,718.89,543.00,672.16,number
471.74,620.22,473.04,669.29,541.43,663.81,540.65,618.39,number
469.51,571.19,470.31,618.39,539.91,615.99,538.84,570.93,number
469.11,523.50,469.65,570.11,538.88,569.29,537.52,522.69,number
465.75,473.45,468.21,522.06,538.05,521.44,535.28,474.68,number
464.46,423.97,465.17,472.01,535.58,473.68,533.91,426.35,number
462.82,376.59,463.40,422.84,534.29,424.86,532.98,378.97,number
461.78,327.21,462.00,374.18,532.79,377.21,531.92,330.89,number
459.40,277.20,460.27,323.31,531.49,328.72,530.84,281.97,number
459.49,176.34,457.74,225.71,531.05,232.94,529.55,185.06,number
459.06,226.77,458.37,275.14,530.94,280.90,530.48,233.91,number
143.08,61.57,145.49,149.82,499.72,149.82,500.32,63.98,plate
