93.95,22.83,94.43,60.89,154.21,54.09,153.24,13.92,number
94.60,63.00,95.24,102.85,156.31,94.42,154.69,55.87,number
10.85,236.33,12.31,281.03,47.94,280.71,46.16,234.54,number
11.66,286.22,12.79,328.98,47.78,331.41,47.30,285.89,number
16.36,345.51,16.19,389.24,53.13,395.56,52.32,349.39,number
16.19,397.02,17.33,439.62,51.02,448.53,50.37,402.36,number
17.33,462.78,18.62,505.55,53.13,517.86,51.99,472.34,number
18.79,512.03,20.24,554.15,52.96,568.56,51.67,525.31,number
20.57,574.23,21.22,616.19,52.64,634.49,53.61,591.56,number
108.00,109.53,109.76,220.31,354.75,221.48,355.93,117.15,plate
