96.56,36.18,99.12,73.90,154.43,57.92,150.91,18.28,number
30.39,214.24,35.51,259.32,58.20,247.49,53.41,200.50,number
33.59,264.11,56.60,251.32,60.76,297.04,38.06,308.23,number
41.26,320.70,44.46,365.13,71.31,358.42,66.83,312.06,number
73.23,411.48,68.75,364.81,44.46,371.20,49.57,414.68,number
50.46,436.08,54.45,478.98,80.61,478.85,76.49,434.75,number
53.91,484.56,58.56,526.92,83.80,529.58,79.55,486.15,number
59.89,546.45,62.41,587.35,87.91,594.52,85.13,552.82,number
63.88,592.13,67.46,632.11,90.30,641.41,87.38,599.70,number
68.52,638.22,72.51,678.86,95.35,689.88,91.23,647.78,number
109.86,74.94,117.65,185.96,368.26,182.72,361.77,75.59,plate
