52.05,204.20,57.03,259.04,120.03,252.25,114.14,195.59,number
55.67,284.88,60.21,339.26,125.02,333.82,120.94,279.44,number
67.46,354.67,69.72,407.70,132.72,406.34,130.46,351.50,number
71.08,423.56,76.07,476.13,139.97,475.23,134.53,423.56,number
77.88,503.78,83.32,553.63,142.24,554.99,139.52,505.14,number
87.40,575.39,91.93,624.34,150.40,629.32,145.86,578.56,number
93.45,631.66,96.67,677.76,156.35,685.27,151.70,636.67,number
95.24,697.42,100.24,742.45,157.78,751.02,153.85,703.14,number
104.18,769.60,109.89,816.06,167.43,826.42,164.21,779.61,number
109.89,822.49,113.82,867.88,172.79,881.10,167.78,834.29,number
