262.89,85.91,307.13,77.99,306.41,107.85,261.45,116.48,number
262.53,118.64,307.49,109.29,306.41,138.78,263.25,146.34,number
264.69,147.06,307.85,140.94,307.13,170.08,263.25,176.55,number
266.13,176.55,266.13,206.05,310.01,199.57,310.01,170.80,number
266.33,206.77,309.56,200.75,308.78,229.83,266.59,235.07,number
268.37,236.31,269.21,264.13,311.78,258.86,311.36,230.62,number
266.26,264.76,265.00,292.58,307.99,289.00,308.41,261.39,number
267.31,293.21,267.10,320.40,309.46,318.71,309.67,290.89,number
268.58,322.08,268.37,348.84,310.30,346.53,309.88,320.18,number
269.00,349.69,268.58,376.66,311.36,376.24,310.72,349.05,number
212.03,467.53,212.78,498.78,236.91,500.83,236.35,469.02,number
212.21,500.65,212.78,531.52,237.48,535.45,236.91,503.27,number
215.39,541.25,215.21,572.13,240.84,577.93,240.84,546.49,number
215.58,575.50,215.39,606.00,239.72,613.86,239.72,582.23,number
216.13,621.01,216.93,651.74,241.92,660.56,241.12,628.89,number
215.86,654.82,217.46,684.89,241.92,694.91,241.12,662.43,number
218.40,697.71,217.87,726.58,242.32,738.07,242.32,707.74,number
218.55,728.38,240.80,739.63,240.80,769.26,218.93,757.38,number
220.55,761.51,221.18,789.88,243.30,803.76,242.93,774.13,number
221.43,792.63,222.05,820.88,244.93,835.76,245.05,806.63,number
277.43,384.99,279.16,459.46,451.35,456.02,451.35,381.55,plate
