51.75,52.56,52.05,71.33,78.36,63.05,77.92,44.16,number
52.68,72.07,52.43,89.69,79.06,82.19,79.06,64.82,number
52.93,90.07,52.93,107.82,78.81,100.82,78.81,83.32,number
52.93,109.07,52.81,126.82,79.31,120.19,79.06,102.57,number
52.93,127.94,53.06,145.19,79.56,138.44,79.43,121.57,number
53.06,146.44,53.31,163.94,79.18,157.44,78.93,140.32,number
53.68,165.07,53.68,182.19,79.43,176.57,79.68,159.44,number
53.31,183.69,53.31,200.32,80.06,195.32,79.81,178.82,number
53.68,201.44,53.31,218.82,80.18,214.57,80.18,196.82,number
54.18,288.32,52.93,310.57,80.31,307.82,80.81,285.94,number
53.31,314.19,53.06,336.32,79.31,333.82,79.93,311.57,number
53.31,341.19,52.81,363.69,79.56,361.69,79.68,340.07,number
51.81,379.69,51.81,400.69,77.93,399.44,78.06,378.57,number
53.43,406.19,53.68,428.32,80.18,427.57,79.93,405.57,number
54.06,434.07,54.06,457.07,81.06,456.57,81.06,434.32,number
53.31,470.94,53.06,492.44,79.43,493.07,79.31,471.69,number
53.68,504.32,53.56,525.19,79.43,526.32,80.06,504.94,number
53.81,528.94,54.18,550.57,81.18,551.69,80.43,529.57,number
53.43,565.19,53.31,585.57,79.18,587.32,78.81,566.94,number
53.93,595.69,53.81,616.44,79.81,619.19,79.18,598.19,number
53.56,625.32,53.43,646.69,80.81,649.07,80.56,628.07,number
53.18,654.57,52.93,675.82,79.31,679.07,79.31,657.94,number
53.56,684.57,53.18,705.32,79.43,709.82,79.18,688.94,number
52.56,713.07,52.31,733.32,77.56,738.69,77.31,718.07,number
48.70,223.11,49.31,276.28,168.49,284.23,170.93,232.28,plate
