669.94,49.12,670.92,164.51,736.44,184.56,735.46,72.59,number
670.92,180.16,671.41,297.02,736.93,308.26,736.44,198.74,number
669.94,362.05,669.94,477.93,735.95,481.35,734.48,369.87,number
670.43,490.64,671.90,607.99,739.37,605.06,735.95,494.55,number
670.43,621.19,667.98,737.56,736.93,728.76,738.39,620.21,number
670.43,751.25,668.96,868.11,734.97,853.93,736.44,742.94,number
667.98,883.27,667.01,996.22,734.97,975.68,736.44,869.58,number
667.50,1011.38,667.01,1125.79,731.06,1104.77,733.50,993.77,number
661.63,1151.70,661.63,1266.12,728.61,1232.38,727.64,1120.90,number
663.58,1279.81,663.58,1397.16,730.57,1354.62,728.61,1245.09,number
