62.27,70.77,65.89,143.12,139.20,143.60,133.66,68.84,number
64.68,153.25,68.06,222.94,142.58,228.49,137.76,156.14,number
70.23,279.86,73.12,340.63,139.69,351.97,137.76,287.09,number
77.71,373.67,80.60,437.10,147.89,453.98,144.75,388.87,number
83.01,463.63,85.91,525.85,150.06,545.38,146.68,483.16,number
87.83,548.47,91.01,607.56,154.42,632.33,151.92,571.65,number
90.10,630.51,92.83,687.32,152.60,715.50,151.01,659.14,number
93.51,699.37,95.56,754.14,155.33,784.14,153.05,726.19,number
96.24,776.41,98.06,830.72,157.37,864.36,155.78,810.27,number
103.74,865.04,107.15,916.63,163.73,952.99,161.01,899.13,number
111.79,971.21,114.07,1069.36,437.05,1069.36,441.61,962.08,plate
