839.08,116.84,839.08,236.85,970.08,281.31,970.56,163.22,number
832.39,296.14,831.91,415.67,963.39,454.39,964.35,338.21,number
1097.21,809.73,1098.43,928.28,1162.87,959.29,1162.26,847.42,number
1098.36,943.50,1098.85,1060.36,1163.88,1087.25,1163.88,975.77,number
1094.94,1115.12,1095.92,1230.51,1161.44,1250.56,1160.46,1138.59,number
1095.92,1246.16,1096.41,1363.02,1161.93,1374.26,1161.44,1264.74,number
1094.94,1428.05,1094.94,1543.93,1160.95,1547.35,1159.48,1435.87,number
1095.43,1556.64,1096.90,1673.99,1164.37,1671.06,1160.95,1560.55,number
1095.43,1687.19,1092.98,1803.56,1161.93,1794.76,1163.39,1686.21,number
288.18,504.34,285.19,765.48,934.30,750.56,941.77,486.44,plate
