103.63,26.34,148.13,17.59,146.13,50.97,102.01,59.72,number
100.76,70.84,144.13,63.22,142.88,97.09,99.63,103.72,number
99.13,112.97,96.63,146.34,140.01,140.72,142.01,106.97,number
97.88,163.09,96.63,197.47,141.26,192.34,142.26,157.22,number
95.51,217.22,94.01,251.09,139.76,246.72,140.38,212.84,number
90.85,360.06,134.35,358.43,134.23,388.18,89.60,388.81,number
89.60,390.56,88.98,418.81,133.85,419.06,134.48,390.18,number
88.73,420.93,88.23,448.81,132.73,450.06,133.73,421.43,number
87.23,450.81,132.48,452.43,131.98,480.31,86.60,478.81,number
86.35,481.81,85.48,509.43,130.73,511.93,131.73,483.43,number
85.10,512.68,130.23,514.81,129.85,544.18,84.35,540.18,number
84.23,541.93,83.48,571.06,128.48,575.06,129.48,545.93,number
