12.32,217.18,12.32,266.05,79.91,254.94,79.91,201.95,number
14.94,268.19,15.45,316.68,83.08,307.49,82.57,258.49,number
16.47,318.21,16.98,366.70,84.61,360.07,83.85,311.32,number
19.53,370.78,21.06,418.76,89.21,412.64,87.93,364.40,number
21.57,420.30,23.87,467.00,91.25,463.94,89.46,415.19,number
23.79,468.41,25.38,515.32,93.59,513.96,92.46,466.37,number
26.28,516.91,28.10,563.37,94.04,563.59,92.23,516.68,number
28.10,564.95,28.78,611.18,96.53,612.77,94.95,566.77,number
30.14,612.77,30.82,657.87,95.86,661.72,95.86,615.49,number
30.82,659.91,33.08,706.36,98.35,710.67,96.53,663.99,number
32.71,710.97,35.35,755.99,100.71,763.46,97.91,717.24,number
35.98,757.58,37.74,801.14,102.78,809.93,100.83,765.39,number
37.74,803.09,39.50,847.04,103.37,857.39,102.20,812.66,number
40.08,850.36,41.45,891.77,106.49,904.07,103.96,861.10,number
15.64,51.87,18.63,194.34,339.45,209.29,338.45,68.80,plate
