61.05,208.20,66.03,263.04,129.03,256.25,123.14,199.59,number
64.67,288.88,69.21,343.26,134.02,337.82,129.94,283.44,number
76.46,358.67,78.72,411.70,141.72,410.34,139.46,355.50,number
80.08,427.56,85.07,480.13,148.97,479.23,143.53,427.56,number
86.88,507.78,92.32,557.63,151.24,558.99,148.52,509.14,number
96.40,579.39,100.93,628.34,159.40,633.32,154.86,582.56,number
102.45,635.66,105.67,681.76,165.35,689.27,160.70,640.67,number
104.24,701.42,109.24,746.45,166.78,755.02,162.85,707.14,number
113.18,773.60,118.89,820.06,176.43,830.42,173.21,783.61,number
118.89,826.49,122.82,871.88,181.79,885.10,176.78,838.29,number
122.47,886.17,125.33,931.56,184.29,946.21,181.79,899.39,number
131.04,955.50,134.97,998.74,191.79,1014.82,187.86,969.08,number
