1.83,88.69,2.58,110.94,29.58,108.31,30.08,86.19,number
2.83,123.06,3.58,145.44,30.33,142.94,29.70,121.06,number
6.58,215.81,6.58,233.06,32.83,232.56,32.33,214.69,number
7.45,234.69,7.95,252.06,34.33,251.81,33.70,234.31,number
7.83,253.19,8.33,270.44,35.83,270.81,34.33,253.19,number
8.83,271.81,9.08,289.56,36.20,289.69,35.95,271.94,number
9.33,291.19,9.45,308.44,36.20,308.94,35.95,291.69,number
10.20,310.31,10.33,327.81,36.95,328.19,36.33,310.69,number
9.70,328.94,10.45,346.56,38.20,347.94,37.58,330.19,number
11.20,347.44,11.08,365.19,38.20,366.56,38.33,349.69,number
11.58,366.94,11.70,383.69,38.58,385.69,38.20,369.06,number
14.20,457.69,14.58,478.81,41.58,482.69,41.45,461.19,number
14.20,482.31,14.45,504.56,41.95,509.19,41.58,487.06,number
15.20,510.81,15.58,533.31,42.95,537.44,42.83,515.06,number
14.58,550.94,14.45,572.44,40.95,577.81,41.45,554.94,number
17.08,580.06,17.08,601.56,43.58,606.94,44.08,584.31,number
18.33,608.94,18.58,630.94,46.33,637.06,45.70,615.19,number
18.33,647.56,18.83,669.31,45.20,675.94,45.33,654.19,number
20.33,681.69,20.20,703.94,46.83,712.06,46.70,689.44,number
10.05,152.64,11.69,206.66,137.74,203.72,135.12,151.66,plate
9.44,392.66,10.21,445.97,133.71,441.37,132.56,389.59,plate
