185.29,24.57,185.16,43.69,214.79,40.44,214.66,20.44,number
185.79,122.57,184.91,145.57,215.04,144.69,215.41,120.82,number
185.29,150.69,184.29,174.32,213.66,172.57,214.91,148.57,number
184.79,180.32,184.54,205.07,213.79,204.44,214.66,178.82,number
182.54,224.44,212.29,223.94,212.04,247.44,182.29,247.82,number
184.66,254.32,184.66,278.32,213.54,278.57,214.04,254.19,number
185.54,286.44,185.16,309.32,214.29,309.82,214.54,286.69,number
184.29,326.19,184.04,350.19,213.16,352.07,213.41,327.82,number
184.79,363.19,184.29,386.94,213.41,389.57,213.29,365.57,number
185.29,391.44,185.29,415.07,214.66,417.57,213.79,394.57,number
183.29,430.57,183.16,455.32,213.16,457.57,212.91,433.82,number
183.16,466.07,212.41,469.57,212.54,493.19,183.41,489.82,number
183.41,499.69,183.29,523.19,212.29,527.32,211.91,503.82,number
182.91,532.32,182.41,556.32,212.04,560.82,211.79,537.19,number
183.29,565.19,183.04,589.19,212.79,595.32,212.66,571.94,number
182.29,598.44,181.66,620.32,212.16,627.57,212.04,604.07,number
210.66,697.82,209.04,717.07,179.91,707.69,180.54,689.32,number
181.86,50.11,180.26,107.14,313.87,114.83,316.44,59.08,plate
179.84,633.19,178.96,688.77,313.52,680.83,315.72,626.13,plate
