29.23,141.48,24.75,94.81,0.46,101.20,5.57,144.68,number
6.46,166.08,10.45,208.98,36.61,208.85,32.49,164.75,number
9.91,214.56,14.56,256.92,39.80,259.58,35.55,216.15,number
15.89,276.45,18.41,317.35,43.91,324.52,41.13,282.82,number
19.88,322.13,23.46,362.11,46.30,371.41,43.38,329.70,number
24.52,368.22,28.51,408.86,51.35,419.88,47.23,377.78,number
29.17,414.84,33.69,454.68,57.33,467.83,52.95,426.26,number
31.22,458.78,34.85,497.78,59.72,514.53,56.35,473.28,number
35.60,503.15,39.10,541.53,62.47,559.78,59.47,518.65,number
37.85,546.90,40.47,584.90,64.97,604.90,62.47,565.15,number
119.59,666.45,122.21,705.45,171.16,720.08,167.60,679.95,number
