62.53,29.64,107.49,20.29,106.41,49.78,63.25,57.34,number
64.69,58.06,107.85,51.94,107.13,81.08,63.25,87.55,number
66.13,87.55,66.13,117.05,110.01,110.57,110.01,81.80,number
66.33,117.77,109.56,111.75,108.78,140.83,66.59,146.07,number
68.37,147.31,69.21,175.13,111.78,169.86,111.36,141.62,number
66.26,175.76,65.00,203.58,107.99,200.00,108.41,172.39,number
67.31,204.21,67.10,231.40,109.46,229.71,109.67,201.89,number
68.58,233.08,68.37,259.84,110.30,257.53,109.88,231.18,number
69.00,260.69,68.58,287.66,111.36,287.24,110.72,260.05,number
12.03,378.53,12.78,409.78,36.91,411.83,36.35,380.02,number
12.21,411.65,12.78,442.52,37.48,446.45,36.91,414.27,number
15.39,452.25,15.21,483.13,40.84,488.93,40.84,457.49,number
15.58,486.50,15.39,517.00,39.72,524.86,39.72,493.23,number
16.13,532.01,16.93,562.74,41.92,571.56,41.12,539.89,number
15.86,565.82,17.46,595.89,41.92,605.91,41.12,573.43,number
