87.27,31.54,91.20,77.16,154.48,57.05,149.09,11.42,number
90.87,78.66,94.43,122.63,155.77,103.79,152.21,60.03,number
13.85,288.85,18.17,338.46,43.14,326.62,39.30,271.57,number
17.37,343.90,22.33,394.78,49.38,384.22,44.10,331.58,number
25.85,412.54,29.53,462.14,59.14,455.90,54.18,403.58,number
30.17,470.78,35.14,520.87,62.50,517.83,57.06,465.82,number
36.13,547.70,41.26,597.31,70.21,597.76,64.93,546.95,number
40.35,604.39,44.88,651.59,73.67,657.62,67.94,606.35,number
47.14,675.86,50.00,724.41,78.50,733.31,75.03,683.40,number
51.58,729.09,55.62,776.59,81.25,787.04,77.91,739.26,number
58.13,784.81,62.59,831.76,89.19,844.57,84.60,795.68,number
62.69,837.94,67.81,885.69,95.19,900.57,90.31,852.32,number
66.06,889.82,69.69,935.94,96.56,954.07,93.44,907.32,number
70.69,941.82,73.56,986.69,102.56,1009.19,99.31,962.19,number
73.44,992.69,75.94,1037.69,104.06,1061.57,101.81,1015.44,number
103.83,128.94,114.03,251.02,402.44,244.83,397.49,126.00,plate
