31.09,111.49,33.84,147.12,57.84,138.62,54.09,99.87,number
34.34,149.87,57.09,142.49,59.47,176.74,36.72,184.74,number
39.47,196.37,41.22,230.87,64.84,225.87,62.84,190.24,number
41.09,235.74,65.34,232.99,68.22,268.99,44.59,270.99,number
45.47,289.12,69.97,287.12,72.84,322.37,48.34,322.99,number
47.09,326.74,71.47,326.37,74.84,361.12,51.34,360.37,number
51.59,374.62,76.34,376.74,77.84,411.99,53.47,408.87,number
54.72,411.24,77.72,415.24,80.59,448.74,56.84,443.62,number
57.72,447.62,81.59,452.62,84.34,485.74,60.22,480.12,number
60.72,482.62,63.22,516.12,87.72,522.99,85.22,489.12,number
62.47,518.87,64.34,550.12,88.47,559.37,86.09,526.37,number
64.97,552.62,66.22,584.49,90.09,595.12,88.47,562.37,number
66.72,587.12,68.72,618.12,91.34,628.99,89.09,596.99,number
129.34,679.37,131.34,708.74,170.97,717.62,169.34,687.12,number
133.84,720.99,135.97,750.99,176.72,760.37,174.72,728.99,number
136.84,761.37,138.47,790.49,178.34,801.12,177.09,770.87,number
138.97,808.49,140.59,837.74,179.72,848.74,177.22,819.12,number
142.84,851.87,145.22,880.99,184.22,893.62,182.59,863.62,number
145.72,886.12,147.97,914.74,185.84,926.99,183.59,897.87,number
98.06,3.06,103.18,90.52,297.53,88.48,293.44,5.62,plate
