57.19,35.37,64.03,90.05,10.37,99.96,4.73,47.67,number
12.94,119.06,67.46,109.48,74.20,162.58,19.29,170.09,number
22.01,202.08,74.85,196.77,80.80,247.93,26.93,251.81,number
31.72,277.32,87.67,274.48,92.72,325.50,37.03,326.02,number
38.97,334.18,91.55,334.44,96.86,384.56,44.54,382.23,number
44.10,402.58,98.22,404.08,102.35,452.46,49.60,449.21,number
56.10,479.33,109.72,483.71,113.10,532.21,60.60,523.83,number
62.35,535.21,115.22,542.46,119.10,588.33,66.85,578.83,number
67.97,596.46,119.47,607.21,123.10,652.33,72.60,638.96,number
77.47,668.46,127.35,681.46,132.35,725.71,81.97,709.08,number
94.46,738.66,105.46,837.26,357.64,797.58,353.32,701.74,plate
