240.98,17.60,241.73,61.41,286.04,68.13,284.55,22.33,number
241.98,63.40,244.22,108.21,288.78,115.43,286.29,70.13,number
244.22,110.45,246.21,154.77,291.77,160.99,289.77,116.68,number
246.71,155.51,247.45,198.83,292.01,207.54,291.52,162.73,number
247.20,200.57,247.95,244.39,292.76,254.10,291.52,210.03,number
249.44,245.88,250.19,288.95,294.50,300.65,293.26,256.09,number
249.94,290.94,250.78,334.81,294.75,346.53,293.39,302.11,number
252.58,338.86,253.94,382.83,296.55,395.46,295.65,351.72,number
256.27,386.93,257.39,429.32,300.92,442.18,299.12,399.78,number
258.70,431.30,260.05,473.82,304.08,486.98,302.06,444.29,number
260.22,475.84,261.40,517.34,304.42,531.51,303.07,488.66,number
522.05,494.79,523.25,537.48,587.74,523.35,587.58,481.56,number
521.59,448.19,522.65,491.79,588.04,479.16,586.08,436.92,number
520.31,402.87,520.31,446.98,586.14,434.72,586.63,389.96,number
514.75,354.51,514.91,401.23,581.40,389.47,580.75,345.36,number
513.93,305.99,513.93,352.23,581.40,341.28,582.38,297.99,number
515.89,259.76,516.22,304.03,582.22,296.52,580.91,252.25,number
512.52,213.43,512.81,258.11,581.42,250.42,580.26,206.90,number
511.21,166.86,512.37,211.54,580.70,204.43,580.55,160.48,number
509.57,121.53,510.72,165.62,579.75,159.16,578.60,115.29,number
508.87,73.74,509.34,119.22,579.52,112.99,578.13,68.20,number
507.72,27.11,508.64,71.89,579.29,66.35,576.98,23.41,number
