288.49,0.14,289.57,46.49,334.03,46.49,332.14,0.68,number
290.11,47.57,291.99,95.80,336.99,95.80,334.57,48.38,number
293.07,97.42,294.15,144.58,339.42,149.16,337.53,102.27,number
297.38,197.66,342.92,203.32,341.03,157.51,296.30,151.85,number
296.98,199.60,297.73,243.41,342.04,250.13,340.55,204.33,number
297.98,245.40,300.22,290.21,344.78,297.43,342.29,252.13,number
300.22,292.45,302.21,336.77,347.77,342.99,345.77,298.68,number
302.71,337.51,303.45,380.83,348.01,389.54,347.52,344.73,number
303.20,382.57,303.95,426.39,348.76,436.10,347.52,392.03,number
305.44,427.88,306.19,470.95,350.50,482.65,349.26,438.09,number
305.94,472.94,306.78,516.81,350.75,528.53,349.39,484.11,number
308.58,520.86,309.94,564.83,352.55,577.46,351.65,533.72,number
312.27,568.93,313.39,611.32,356.92,624.18,355.12,581.78,number
314.70,613.30,316.05,655.82,360.08,668.98,358.06,626.29,number
316.22,657.84,317.40,699.34,360.42,713.51,359.07,670.66,number
317.40,701.37,317.90,743.71,362.44,759.24,360.92,716.05,number
318.24,746.08,319.76,788.42,363.45,803.61,362.27,761.09,number
320.43,790.22,321.19,832.55,365.81,848.44,364.44,806.27,number
321.74,834.56,323.03,876.75,366.09,892.30,364.22,849.53,number
324.04,879.05,325.63,920.09,367.96,936.50,366.23,894.03,number
325.19,922.25,326.49,963.00,369.97,981.28,368.53,940.25,number
328.22,969.48,329.08,1011.81,371.13,1031.97,371.27,990.36,number
328.65,1014.84,328.79,1056.45,372.28,1077.62,371.27,1035.86,number
328.22,1060.91,329.37,1102.09,371.27,1122.54,369.69,1080.35,number
329.37,1105.12,330.23,1144.43,373.00,1167.04,371.41,1125.13,number
330.23,1147.60,331.67,1188.06,373.00,1209.22,371.41,1169.34,number
332.68,1191.08,333.26,1231.40,375.45,1254.01,374.29,1212.68,number
333.98,1233.70,334.98,1273.88,375.73,1297.20,375.01,1257.17,number
334.70,1275.32,334.84,1315.35,376.74,1339.97,376.74,1299.36,number
336.28,1317.51,336.14,1358.54,376.17,1383.60,376.31,1342.56,number
590.25,1344.89,590.60,1385.61,653.96,1361.39,653.08,1321.02,number
589.37,1301.66,590.19,1343.16,653.86,1318.52,653.37,1278.67,number
588.34,1258.32,588.97,1299.05,653.26,1276.49,653.01,1235.26,number
587.84,1213.45,588.59,1255.93,652.64,1233.50,652.01,1192.27,number
587.59,1170.21,587.97,1211.07,651.76,1190.01,652.14,1150.53,number
587.09,1126.47,587.84,1168.33,651.76,1147.90,651.13,1106.54,number
587.84,1083.73,587.72,1124.71,651.26,1104.16,652.01,1064.06,number
586.59,1037.23,586.84,1079.60,651.01,1060.04,651.51,1019.56,number
586.21,992.24,586.09,1034.10,650.63,1016.68,651.26,976.32,number
584.21,945.24,586.59,987.85,649.76,969.18,648.50,928.82,number
583.08,900.75,584.21,943.24,648.75,924.56,648.38,882.83,number
582.10,855.82,582.40,898.52,647.79,881.53,646.44,839.59,number
581.05,811.63,581.65,853.72,645.99,837.49,645.69,796.30,number
579.25,766.23,579.40,809.38,645.54,793.44,644.19,751.65,number
580.15,721.59,580.60,763.83,645.09,749.40,644.79,707.16,number
578.05,676.79,579.25,719.48,643.74,705.35,643.58,663.56,number
577.59,630.19,578.65,673.79,644.04,661.16,642.08,618.92,number
576.31,584.87,576.31,628.98,642.14,616.72,642.63,571.96,number
570.75,536.51,570.91,583.23,637.40,571.47,636.75,527.36,number
569.93,487.99,569.93,534.23,637.40,523.28,638.38,479.99,number
571.89,441.76,572.22,486.03,638.22,478.52,636.91,434.25,number
568.52,395.43,568.81,440.11,637.42,432.42,636.26,388.90,number
567.21,348.86,568.37,393.54,636.70,386.43,636.55,342.48,number
565.57,303.53,566.72,347.62,635.75,341.16,634.60,297.29,number
564.87,255.74,565.34,301.22,635.52,294.99,634.13,250.20,number
563.72,209.11,564.64,253.89,635.29,248.35,632.98,205.41,number
563.86,160.17,564.98,207.18,633.13,203.84,632.29,157.94,number
564.44,108.16,563.39,156.72,630.22,154.89,631.00,108.16,number
559.74,56.22,561.04,105.29,629.43,99.81,628.65,54.39,number
557.51,7.19,558.31,54.39,627.91,51.99,626.84,6.93,number
