241.16,20.72,241.59,71.93,305.48,70.78,304.34,17.59,number
243.01,86.05,243.30,137.68,307.91,137.39,307.19,84.33,number
240.30,144.09,241.87,195.87,308.62,198.01,307.77,144.38,number
240.73,234.95,241.87,286.01,305.91,290.57,304.48,237.09,number
244.44,307.97,243.87,358.03,309.48,365.16,308.34,312.68,number
245.01,379.00,246.15,428.77,307.62,437.62,307.77,383.99,number
246.44,448.46,246.72,495.95,310.05,507.79,310.62,455.73,number
245.30,516.20,245.30,565.41,306.48,578.39,306.05,527.18,number
244.87,573.68,245.01,622.32,307.19,637.72,306.62,587.66,number
244.44,642.43,244.87,690.92,307.19,708.32,306.48,659.11,number
248.15,721.72,249.43,769.50,309.48,788.33,308.91,739.12,number
