72.23,16.54,72.36,32.29,97.48,32.41,96.86,16.16,number
73.36,33.54,73.86,48.66,97.98,48.54,97.48,33.16,number
73.86,49.66,74.11,64.66,98.73,64.91,98.23,49.41,number
74.48,65.91,74.48,80.41,99.23,81.04,98.61,66.16,number
74.61,81.54,74.98,97.66,100.36,98.54,99.61,82.66,number
77.52,158.93,77.39,179.18,102.27,181.55,102.02,160.43,number
78.27,182.18,77.89,201.18,101.64,203.80,101.64,184.43,number
78.89,206.68,78.52,226.05,103.52,228.55,103.14,209.18,number
78.02,239.55,78.14,260.05,102.02,264.18,101.64,242.93,number
81.02,264.18,81.14,284.68,104.52,288.05,104.27,267.80,number
82.02,289.43,82.27,310.43,106.52,313.55,106.02,292.93,number
82.64,322.18,82.27,342.68,106.64,347.93,106.39,328.18,number
83.52,352.30,83.27,372.30,107.27,377.43,107.02,358.18,number
73.39,103.77,73.73,150.68,180.46,144.90,179.78,100.71,plate
