26.14,62.24,78.43,44.98,85.61,100.52,32.63,114.71,number
89.19,121.37,96.03,176.05,42.37,185.96,36.73,133.67,number
44.94,205.06,99.46,195.48,106.20,248.58,51.29,256.09,number
54.01,288.08,106.85,282.77,112.80,333.93,58.93,337.81,number
63.72,363.32,119.67,360.48,124.72,411.50,69.03,412.02,number
70.97,420.18,123.55,420.44,128.86,470.56,76.54,468.23,number
76.10,488.58,130.22,490.08,134.35,538.46,81.60,535.21,number
88.10,565.33,141.72,569.71,145.10,618.21,92.60,609.83,number
94.35,621.21,147.22,628.46,151.10,674.33,98.85,664.83,number
99.97,682.46,151.47,693.21,155.10,738.33,104.60,724.96,number
109.47,754.46,159.35,767.46,164.35,811.71,113.97,795.08,number
