6.32,111.18,6.32,160.05,73.91,148.94,73.91,95.95,number
8.94,162.19,9.45,210.68,77.08,201.49,76.57,152.49,number
10.47,212.21,10.98,260.70,78.61,254.07,77.85,205.32,number
13.53,264.78,15.06,312.76,83.21,306.64,81.93,258.40,number
15.57,314.30,17.87,361.00,85.25,357.94,83.46,309.19,number
17.79,362.41,19.38,409.32,87.59,407.96,86.46,360.37,number
20.28,410.91,22.10,457.37,88.04,457.59,86.23,410.68,number
22.10,458.95,22.78,505.18,90.53,506.77,88.95,460.77,number
24.14,506.77,24.82,551.87,89.86,555.72,89.86,509.49,number
24.82,553.91,27.08,600.36,92.35,604.67,90.53,557.99,number
26.71,604.97,29.35,649.99,94.71,657.46,91.91,611.24,number
29.98,651.58,31.74,695.14,96.78,703.93,94.83,659.39,number
31.74,697.09,33.50,741.04,97.37,751.39,96.20,706.66,number
34.08,744.36,35.45,785.77,100.49,798.07,97.96,755.10,number
35.26,788.50,36.23,831.08,99.71,844.56,98.54,801.98,number
