102.95,25.08,162.08,17.33,163.33,55.70,103.58,63.83,number
104.45,67.95,104.70,105.45,164.45,98.45,164.33,59.45,number
105.33,107.95,164.95,100.83,165.83,139.83,105.83,146.70,number
21.68,282.68,56.05,279.43,57.05,324.81,22.68,326.06,number
21.80,331.31,56.68,330.93,58.18,375.93,23.05,374.68,number
26.68,391.43,62.68,394.56,63.80,439.81,27.30,434.43,number
26.55,442.18,60.43,449.43,61.30,492.43,27.93,483.81,number
27.68,508.18,60.93,518.43,63.18,562.31,29.55,550.56,number
27.80,556.93,61.93,569.93,63.05,613.68,30.05,599.06,number
30.93,620.31,64.18,636.43,64.43,679.43,31.68,660.93,number
31.93,665.31,63.30,682.56,64.18,726.06,33.30,706.06,number
34.30,713.43,35.80,753.68,67.55,775.18,66.55,733.56,number
36.43,759.31,68.43,781.68,69.68,823.93,38.05,800.43,number
36.30,804.68,69.30,828.93,68.55,870.43,36.68,843.18,number
37.68,849.56,38.68,887.68,70.43,916.68,69.43,875.31,number
