198.89,17.91,243.13,9.99,242.41,39.85,197.45,48.48,number
198.53,50.64,243.49,41.29,242.41,70.78,199.25,78.34,number
200.69,79.06,243.85,72.94,243.13,102.08,199.25,108.55,number
202.13,108.55,202.13,138.05,246.01,131.57,246.01,102.80,number
202.33,138.77,245.56,132.75,244.78,161.83,202.59,167.07,number
204.37,168.31,205.21,196.13,247.78,190.86,247.36,162.62,number
202.26,196.76,201.00,224.58,243.99,221.00,244.41,193.39,number
203.31,225.21,203.10,252.40,245.46,250.71,245.67,222.89,number
204.58,254.08,204.37,280.84,246.30,278.53,245.88,252.18,number
205.00,281.69,204.58,308.66,247.36,308.24,246.72,281.05,number
148.03,399.53,148.78,430.78,172.91,432.83,172.35,401.02,number
148.21,432.65,148.78,463.52,173.48,467.45,172.91,435.27,number
151.39,473.25,151.21,504.13,176.84,509.93,176.84,478.49,number
151.58,507.50,151.39,538.00,175.72,545.86,175.72,514.23,number
152.13,553.01,152.93,583.74,177.92,592.56,177.12,560.89,number
151.86,586.82,153.46,616.89,177.92,626.91,177.12,594.43,number
154.40,629.71,153.87,658.58,178.32,670.07,178.32,639.74,number
154.55,660.38,176.80,671.63,176.80,701.26,154.93,689.38,number
156.55,693.51,157.18,721.88,179.30,735.76,178.93,706.13,number
157.43,724.63,158.05,752.88,180.93,767.76,181.05,738.63,number
157.68,755.76,157.68,783.51,179.68,799.38,179.55,770.13,number
157.68,787.13,158.68,814.01,180.55,830.63,180.05,802.38,number
157.30,816.88,179.68,834.01,179.68,862.51,158.30,843.88,number
213.43,316.99,215.16,391.46,387.35,388.02,387.35,313.55,plate
