125.32,98.18,125.32,147.05,192.91,135.94,192.91,82.95,number
127.94,149.19,128.45,197.68,196.08,188.49,195.57,139.49,number
129.47,199.21,129.98,247.70,197.61,241.07,196.85,192.32,number
132.53,251.78,134.06,299.76,202.21,293.64,200.93,245.40,number
134.57,301.30,136.87,348.00,204.25,344.94,202.46,296.19,number
136.79,349.41,138.38,396.32,206.59,394.96,205.46,347.37,number
139.28,397.91,141.10,444.37,207.04,444.59,205.23,397.68,number
141.10,445.95,141.78,492.18,209.53,493.77,207.95,447.77,number
143.14,493.77,143.82,538.87,208.86,542.72,208.86,496.49,number
143.82,540.91,146.08,587.36,211.35,591.67,209.53,544.99,number
145.71,591.97,148.35,636.99,213.71,644.46,210.91,598.24,number
148.98,638.58,150.74,682.14,215.78,690.93,213.83,646.39,number
150.74,684.09,152.50,728.04,216.37,738.39,215.20,693.66,number
153.08,731.36,154.45,772.77,219.49,785.07,216.96,742.10,number
154.26,775.50,155.23,818.08,218.71,831.56,217.54,788.98,number
155.62,821.40,156.80,863.98,220.67,878.63,219.10,835.08,number
