307.24,168.93,306.12,205.11,359.05,198.64,359.27,161.79,number
308.42,208.84,308.42,242.60,359.66,235.73,360.64,201.57,number
309.60,243.78,309.01,278.72,360.45,273.42,360.84,237.69,number
311.37,279.70,310.78,313.47,362.02,309.74,363.59,274.60,number
311.17,314.64,310.78,348.41,363.19,344.68,362.80,310.91,number
313.62,350.16,313.99,383.27,364.31,380.87,364.86,346.83,number
310.29,384.20,309.74,417.13,359.13,415.65,358.94,382.17,number
312.33,418.61,311.22,452.27,361.72,452.09,363.01,418.24,number
312.70,452.64,313.07,485.75,363.01,486.31,363.01,453.38,number
312.88,486.86,313.44,520.53,364.31,520.53,363.38,486.86,number
244.19,628.62,243.65,663.29,271.75,670.94,271.03,634.49,number
243.30,666.49,243.83,703.65,271.39,713.07,271.03,674.85,number
246.50,716.27,246.68,753.08,274.41,764.64,273.70,727.83,number
246.01,758.40,247.46,793.67,272.91,806.88,272.58,770.97,number
304.65,56.50,305.37,156.38,528.80,164.31,533.35,67.36,plate
323.47,531.28,324.19,622.47,534.80,612.34,537.69,523.32,plate
