206.25,17.78,207.06,57.05,264.46,49.40,265.67,9.52,number
206.95,60.83,207.43,98.89,267.21,92.09,266.24,51.92,number
207.60,101.00,208.24,140.85,269.31,132.42,267.69,93.87,number
123.85,274.33,125.31,319.03,160.94,318.71,159.16,272.54,number
124.66,324.22,125.79,366.98,160.78,369.41,160.30,323.89,number
129.36,383.51,129.19,427.24,166.13,433.56,165.32,387.39,number
129.19,435.02,130.33,477.62,164.02,486.53,163.37,440.36,number
130.33,500.78,131.62,543.55,166.13,555.86,164.99,510.34,number
131.79,550.03,133.24,592.15,165.96,606.56,164.67,563.31,number
133.57,612.23,134.22,654.19,165.64,672.49,166.61,629.56,number
135.03,659.21,167.10,676.87,167.10,719.31,135.84,699.22,number
137.29,706.51,137.94,746.68,170.01,768.87,169.53,726.11,number
139.40,752.68,141.34,793.50,171.96,816.66,171.31,774.06,number
139.24,797.55,171.15,823.14,171.63,864.29,139.56,837.07,number
139.72,842.42,172.61,868.98,173.25,910.61,140.69,881.46,number
221.00,147.53,222.76,258.31,467.75,259.48,468.93,155.15,plate
