196.96,219.91,192.59,261.44,246.07,252.34,248.91,208.91,number
195.04,291.23,192.54,333.23,246.79,324.60,248.04,282.10,number
190.79,345.73,188.54,387.98,242.16,381.85,243.66,338.35,number
188.04,397.23,184.79,441.35,238.79,436.48,241.66,392.85,number
187.00,461.65,185.00,504.90,240.25,502.15,242.75,457.65,number
183.50,529.27,181.75,572.90,237.00,570.27,238.75,526.15,number
176.94,712.16,175.06,747.66,229.06,749.53,230.06,711.53,number
174.81,749.91,173.56,785.53,228.06,789.41,229.31,751.91,number
213.26,94.50,206.40,190.15,437.22,225.76,444.19,128.46,plate
195.48,587.32,188.41,694.64,440.33,704.93,443.54,604.03,plate
