86.04,24.23,82.79,68.35,136.79,63.48,139.66,19.85,number
85.00,88.65,83.00,131.90,138.25,129.15,140.75,84.65,number
81.50,156.27,79.75,199.90,135.00,197.27,136.75,153.15,number
74.94,339.16,73.06,374.66,127.06,376.53,128.06,338.53,number
72.81,376.91,71.56,412.53,126.06,416.41,127.31,378.91,number
71.56,414.78,70.31,451.03,124.69,455.91,126.44,418.66,number
69.81,452.53,68.06,489.53,122.69,495.66,124.06,458.16,number
67.69,491.66,66.31,528.66,121.69,536.28,123.31,498.28,number
66.19,531.28,65.44,568.78,120.81,576.78,121.31,539.16,number
65.19,570.53,63.81,607.66,118.81,617.78,119.81,579.53,number
63.56,609.66,61.31,646.91,116.44,659.41,118.44,620.28,number
60.81,648.16,57.94,687.28,114.69,700.66,116.19,661.28,number
93.48,214.32,86.41,321.64,338.33,331.93,341.54,231.03,plate
52.35,709.17,44.63,822.92,302.34,820.99,308.13,711.10,plate
