278.89,85.91,323.13,77.99,322.41,107.85,277.45,116.48,number
278.53,118.64,323.49,109.29,322.41,138.78,279.25,146.34,number
280.69,147.06,323.85,140.94,323.13,170.08,279.25,176.55,number
282.13,176.55,282.13,206.05,326.01,199.57,326.01,170.80,number
282.33,206.77,325.56,200.75,324.78,229.83,282.59,235.07,number
284.37,236.31,285.21,264.13,327.78,258.86,327.36,230.62,number
282.26,264.76,281.00,292.58,323.99,289.00,324.41,261.39,number
283.31,293.21,283.10,320.40,325.46,318.71,325.67,290.89,number
284.58,322.08,284.37,348.84,326.30,346.53,325.88,320.18,number
285.00,349.69,284.58,376.66,327.36,376.24,326.72,349.05,number
228.03,467.53,228.78,498.78,252.91,500.83,252.35,469.02,number
228.21,500.65,228.78,531.52,253.48,535.45,252.91,503.27,number
231.39,541.25,231.21,572.13,256.84,577.93,256.84,546.49,number
231.58,575.50,231.39,606.00,255.72,613.86,255.72,582.23,number
232.13,621.01,232.93,651.74,257.92,660.56,257.12,628.89,number
231.86,654.82,233.46,684.89,257.92,694.91,257.12,662.43,number
293.43,384.99,295.16,459.46,467.35,456.02,467.35,381.55,plate
