23.05,67.20,28.03,122.04,91.03,115.25,85.14,58.59,number
26.67,147.88,31.21,202.26,96.02,196.82,91.94,142.44,number
38.46,217.67,40.72,270.70,103.72,269.34,101.46,214.50,number
42.08,286.56,47.07,339.13,110.97,338.23,105.53,286.56,number
48.88,366.78,54.32,416.63,113.24,417.99,110.52,368.14,number
58.40,438.39,62.93,487.34,121.40,492.32,116.86,441.56,number
64.45,494.66,67.67,540.76,127.35,548.27,122.70,499.67,number
66.24,560.42,71.24,605.45,128.78,614.02,124.85,566.14,number
75.18,632.60,80.89,679.06,138.43,689.42,135.21,642.61,number
80.89,685.49,84.82,730.88,143.79,744.10,138.78,697.29,number
84.47,745.17,87.33,790.56,146.29,805.21,143.79,758.39,number
93.04,814.50,96.97,857.74,153.79,873.82,149.86,828.08,number
