285.69,33.06,328.85,26.94,328.13,56.08,284.25,62.55,number
287.13,62.55,287.13,92.05,331.01,85.57,331.01,56.80,number
287.33,92.77,330.56,86.75,329.78,115.83,287.59,121.07,number
289.37,122.31,290.21,150.13,332.78,144.86,332.36,116.62,number
287.26,150.76,286.00,178.58,328.99,175.00,329.41,147.39,number
288.31,179.21,288.10,206.40,330.46,204.71,330.67,176.89,number
289.58,208.08,289.37,234.84,331.30,232.53,330.88,206.18,number
290.00,235.69,289.58,262.66,332.36,262.24,331.72,235.05,number
233.03,353.53,233.78,384.78,257.91,386.83,257.35,355.02,number
233.21,386.65,233.78,417.52,258.48,421.45,257.91,389.27,number
236.39,427.25,236.21,458.13,261.84,463.93,261.84,432.49,number
236.58,461.50,236.39,492.00,260.72,499.86,260.72,468.23,number
237.13,507.01,237.93,537.74,262.92,546.56,262.12,514.89,number
236.86,540.82,238.46,570.89,262.92,580.91,262.12,548.43,number
239.40,583.71,238.87,612.58,263.32,624.07,263.32,593.74,number
239.55,614.38,261.80,625.63,261.80,655.26,239.93,643.38,number
241.55,647.51,242.18,675.88,264.30,689.76,263.93,660.13,number
242.43,678.63,243.05,706.88,265.93,721.76,266.05,692.63,number
242.68,709.76,242.68,737.51,264.68,753.38,264.55,724.13,number
242.68,741.13,243.68,768.01,265.55,784.63,265.05,756.38,number
242.30,770.88,264.68,788.01,264.68,816.51,243.30,797.88,number
296.55,856.88,296.80,884.01,333.30,897.63,333.30,868.26,number
