29.05,280.20,34.03,335.04,97.03,328.25,91.14,271.59,number
32.67,360.88,37.21,415.26,102.02,409.82,97.94,355.44,number
44.46,430.67,46.72,483.70,109.72,482.34,107.46,427.50,number
48.08,499.56,53.07,552.13,116.97,551.23,111.53,499.56,number
54.88,579.78,60.32,629.63,119.24,630.99,116.52,581.14,number
64.40,651.39,68.93,700.34,127.40,705.32,122.86,654.56,number
70.45,707.66,73.67,753.76,133.35,761.27,128.70,712.67,number
72.24,773.42,77.24,818.45,134.78,827.02,130.85,779.14,number
81.18,845.60,86.89,892.06,144.43,902.42,141.21,855.61,number
86.89,898.49,90.82,943.88,149.79,957.10,144.78,910.29,number
90.47,958.17,93.33,1003.56,152.29,1018.21,149.79,971.39,number
99.04,1027.50,102.97,1070.74,159.79,1086.82,155.86,1041.08,number
119.06,1095.78,128.09,1195.17,369.05,1145.47,366.04,1050.60,plate
