100.29,44.05,100.87,89.15,171.42,79.32,170.84,32.19,number
99.71,90.60,101.45,137.15,172.87,128.48,171.71,81.35,number
4.30,297.62,6.90,350.25,46.51,347.93,43.62,292.42,number
44.49,353.14,46.80,408.65,8.64,406.92,5.74,354.58,number
11.42,425.09,13.08,477.13,55.82,483.12,53.96,427.57,number
12.87,484.77,14.93,535.36,54.37,544.65,51.90,490.76,number
14.44,563.38,17.49,613.93,57.36,626.72,54.69,573.87,number
17.30,621.18,19.78,670.59,57.55,686.43,55.45,633.97,number
19.97,695.20,20.73,743.66,58.88,764.26,57.93,712.18,number
22.26,748.43,23.78,797.26,60.41,819.96,59.27,768.07,number
24.36,805.08,27.22,853.54,64.80,878.15,62.51,826.64,number
27.79,859.64,30.65,907.91,67.47,934.61,64.61,884.63,number
119.28,148.41,122.77,274.92,405.68,274.92,406.42,154.21,plate
