45.42,49.09,47.08,101.13,89.82,107.12,87.96,51.57,number
46.87,108.77,48.93,159.36,88.37,168.65,85.90,114.76,number
48.44,187.38,51.49,237.93,91.36,250.72,88.69,197.87,number
51.30,245.18,53.78,294.59,91.55,310.43,89.45,257.97,number
53.97,319.20,54.73,367.66,92.88,388.26,91.93,336.18,number
56.26,372.43,57.78,421.26,94.41,443.96,93.27,392.07,number
58.36,429.08,61.22,477.54,98.80,502.15,96.51,450.64,number
61.79,483.64,64.65,531.91,101.47,558.61,98.61,508.63,number
62.74,536.87,63.89,583.80,100.90,614.13,99.37,563.96,number
64.08,588.95,65.41,636.45,103.57,668.69,102.61,619.28,number
63.32,641.60,66.18,686.81,102.42,721.34,100.90,670.98,number
