65.33,17.31,65.45,40.69,92.95,36.81,93.08,12.69,number
65.95,44.94,65.58,67.56,92.33,64.94,92.83,42.06,number
67.83,78.69,68.58,100.94,95.58,98.31,96.08,76.19,number
68.83,113.06,69.58,135.44,96.33,132.94,95.70,111.06,number
72.58,205.81,72.58,223.06,98.83,222.56,98.33,204.69,number
73.45,224.69,73.95,242.06,100.33,241.81,99.70,224.31,number
73.83,243.19,74.33,260.44,101.83,260.81,100.33,243.19,number
74.83,261.81,75.08,279.56,102.20,279.69,101.95,261.94,number
75.33,281.19,75.45,298.44,102.20,298.94,101.95,281.69,number
76.20,300.31,76.33,317.81,102.95,318.19,102.33,300.69,number
75.70,318.94,76.45,336.56,104.20,337.94,103.58,320.19,number
77.20,337.44,77.08,355.19,104.20,356.56,104.33,339.69,number
77.58,356.94,77.70,373.69,104.58,375.69,104.20,359.06,number
