4.62,537.24,8.06,591.17,41.03,599.07,36.57,542.05,number
8.74,615.90,10.98,668.45,42.06,680.82,39.83,625.86,number
13.55,675.84,16.99,728.74,45.50,743.85,42.92,689.06,number
18.53,734.92,21.62,785.59,48.59,803.96,46.01,752.44,number
21.98,794.21,25.86,843.89,54.02,864.77,50.14,815.41,number
26.01,845.41,55.62,868.25,59.20,917.11,29.46,893.21,number
29.40,901.97,32.61,949.25,62.21,975.90,59.67,926.07,number
32.20,956.62,35.61,1004.41,64.35,1033.90,62.75,986.21,number
130.59,1117.51,133.38,1164.87,194.66,1187.85,193.61,1139.80,number
135.12,1177.05,137.90,1223.01,197.79,1248.08,196.05,1199.34,number
88.03,0.43,93.27,143.33,419.72,159.72,419.06,19.44,plate
