10.83,24.06,11.58,46.44,38.33,43.94,37.70,22.06,number
14.58,116.81,14.58,134.06,40.83,133.56,40.33,115.69,number
15.45,135.69,15.95,153.06,42.33,152.81,41.70,135.31,number
15.83,154.19,16.33,171.44,43.83,171.81,42.33,154.19,number
16.83,172.81,17.08,190.56,44.20,190.69,43.95,172.94,number
17.33,192.19,17.45,209.44,44.20,209.94,43.95,192.69,number
18.20,211.31,18.33,228.81,44.95,229.19,44.33,211.69,number
17.70,229.94,18.45,247.56,46.20,248.94,45.58,231.19,number
19.20,248.44,19.08,266.19,46.20,267.56,46.33,250.69,number
19.58,267.94,19.70,284.69,46.58,286.69,46.20,270.06,number
22.20,358.69,22.58,379.81,49.58,383.69,49.45,362.19,number
22.20,383.31,22.45,405.56,49.95,410.19,49.58,388.06,number
18.05,53.64,19.69,107.66,145.74,104.72,143.12,52.66,plate
17.44,293.66,18.21,346.97,141.71,342.37,140.56,290.59,plate
