108.18,18.32,106.93,40.57,134.31,37.82,134.81,15.94,number
107.31,44.19,107.06,66.32,133.31,63.82,133.93,41.57,number
107.31,71.19,106.81,93.69,133.56,91.69,133.68,70.07,number
105.81,109.69,105.81,130.69,131.93,129.44,132.06,108.57,number
107.43,136.19,107.68,158.32,134.18,157.57,133.93,135.57,number
108.06,164.07,108.06,187.07,135.06,186.57,135.06,164.32,number
107.31,200.94,107.06,222.44,133.43,223.07,133.31,201.69,number
107.68,234.32,107.56,255.19,133.43,256.32,134.06,234.94,number
107.81,258.94,108.18,280.57,135.18,281.69,134.43,259.57,number
107.43,295.19,107.31,315.57,133.18,317.32,132.81,296.94,number
107.93,325.69,107.81,346.44,133.81,349.19,133.18,328.19,number
107.56,355.32,107.43,376.69,134.81,379.07,134.56,358.07,number
107.18,384.57,106.93,405.82,133.31,409.07,133.31,387.94,number
107.56,414.57,107.18,435.32,133.43,439.82,133.18,418.94,number
106.56,443.07,106.31,463.32,131.56,468.69,131.31,448.07,number
106.31,524.19,106.43,540.44,130.56,547.69,130.93,531.32,number
106.56,542.44,106.18,559.44,130.93,566.32,131.18,549.69,number
106.68,561.44,106.06,578.44,131.56,585.57,131.18,568.94,number
107.31,579.57,107.31,596.32,132.06,603.82,132.06,587.32,number
107.93,597.32,107.68,614.44,132.31,622.57,132.31,605.44,number
109.06,616.32,108.43,632.57,133.18,640.94,133.31,624.69,number
104.53,471.39,105.14,523.34,223.10,517.22,224.32,467.72,plate
