5.04,13.82,4.91,32.57,34.04,27.19,34.29,7.32,number
5.16,34.32,5.66,53.32,34.04,48.19,33.91,28.44,number
5.29,54.69,5.79,73.69,34.29,68.94,34.66,50.19,number
5.79,75.32,5.79,93.94,33.41,90.19,34.29,70.94,number
5.29,95.57,5.16,114.69,34.79,111.44,34.66,91.44,number
5.79,193.57,4.91,216.57,35.04,215.69,35.41,191.82,number
5.29,221.69,4.29,245.32,33.66,243.57,34.91,219.57,number
4.79,251.32,4.54,276.07,33.79,275.44,34.66,249.82,number
2.54,295.44,32.29,294.94,32.04,318.44,2.29,318.82,number
4.66,325.32,4.66,349.32,33.54,349.57,34.04,325.19,number
5.54,357.44,5.16,380.32,34.29,380.82,34.54,357.69,number
4.29,397.19,4.04,421.19,33.16,423.07,33.41,398.82,number
4.79,434.19,4.29,457.94,33.41,460.57,33.29,436.57,number
5.29,462.44,5.29,486.07,34.66,488.57,33.79,465.57,number
3.29,501.57,3.16,526.32,33.16,528.57,32.91,504.82,number
3.16,537.07,32.41,540.57,32.54,564.19,3.41,560.82,number
3.41,570.69,3.29,594.19,32.29,598.32,31.91,574.82,number
2.91,603.32,2.41,627.32,32.04,631.82,31.79,608.19,number
3.29,636.19,3.04,660.19,32.79,666.32,32.66,642.94,number
2.29,669.44,1.66,691.32,32.16,698.57,32.04,675.07,number
1.86,121.11,0.26,178.14,133.87,185.83,136.44,130.08,plate
