125.42,29.56,125.26,53.33,161.58,43.59,161.58,19.98,number
125.26,54.98,125.59,78.26,161.58,69.67,161.08,45.57,number
125.26,80.07,125.42,104.01,161.74,96.58,161.58,71.82,number
126.25,105.99,125.92,129.76,161.91,121.51,162.24,98.56,number
126.58,130.75,125.59,153.86,161.74,146.44,162.40,122.99,number
125.92,155.68,125.26,179.12,161.08,172.68,161.58,148.25,number
126.28,273.94,125.71,303.94,162.35,300.03,163.02,270.19,number
126.32,307.94,125.77,338.63,162.16,334.40,162.72,304.26,number
126.32,345.25,125.77,375.21,162.90,372.63,163.08,342.12,number
123.38,397.26,123.57,426.67,158.49,425.02,158.86,395.61,number
125.77,434.02,125.59,464.17,161.80,462.88,161.61,432.74,number
127.28,471.79,127.10,502.10,163.13,502.27,163.47,471.44,number
125.89,521.15,125.54,550.77,162.09,552.33,162.26,522.02,number
125.89,566.01,126.06,594.93,161.22,597.71,161.40,567.92,number
127.10,599.78,126.93,629.75,163.99,632.00,162.78,601.34,number
125.89,648.45,125.72,677.90,163.30,680.67,162.43,650.70,number
126.24,690.02,126.24,719.46,162.09,723.27,161.57,693.14,number
126.24,730.38,126.58,759.82,164.51,765.02,164.34,734.01,number
123.14,186.62,121.47,255.68,281.86,265.14,281.86,196.64,plate
